NAME	delta	alpha	gamma	ductal	acinar	beta	PSC	endothelial	mast
NUDT16L1	1	233.75659656628	1	27.7565024923592	1	1	23.7661056389817	1	1
NUDT16P1	1	1	1	1	202.847148096728	128.535110777059	1	1	1
NUDT19	1	1	576.302236797457	1	612.446713238167	42.0294051844831	1	1	1
NUDT21	186.199731886558	1	27.2198497816919	932.558532833123	1	294.143094920361	62.7890337819973	1	1
NUDT7	29.3551523846005	1	1	1	1	1	1	363.748687275969	1
NUDT9	44.5867066728786	359.100665121021	1	1	116.451020851472	582.266620698195	42.2593635195779	1	1
NUFIP2	118.576290375744	27.7565024923592	1	1	6.0719303069563	26.0405440761907	1	1	1
NUMA1	1	1	1	1	70.3122871728079	1	265.373279988341	1	1
NUMB	16.3742588306442	1	1	27.7565024923592	1	762.801299503242	1	1	1
NUP133	30.5396476774434	30.8522636982101	1	1	1	414.582540927985	262.494805244237	1	1
NUP160	85.6179767995873	1	1	27.7565024923592	1	1	1	1	1
NUP188	1	402.576822388739	1	1	14.1145447017043	1	1	1	1
NUP98	25.2018101086914	1	1	1	1	1	1	1004.60131600554	1
NUPR1	115.325513150614	1	1	1070.17298998351	971.610087978441	1	3481.99323438495	1	1
NUPR1L	1.30957868145004	1	72.6489541865783	1	1	1	1	1	1
NUTF2	1.77872219599391	1	22.5966196061289	605.688750665412	14.8873966220666	27.7565024923592	1	77.3611827089443	1
NXF1	1.27704539932424	1	1	1	1	1	2.93876896010994	1	810.955962129508
NXT1	1	28.3488473290901	1	1	1	84.7658633629071	1	1	1
OAZ2	329.429470276325	26.7728846301167	36.756077620743	1	1	1	1	1290.9936303372	1
OCIAD1	702.720604144528	16.3546267036859	82.7216527704153	1	1	1	75.9895974450997	1	1
OCIAD2	23.3559052324408	240.464456611004	1	2447.17532388886	489.802854689598	67.6493850350135	1	1	1
ODC1	1.98259487912124	1	1	1	1	1	786.017461314563	1	1
OGT	1	15.7920358074726	70.4047697693823	1	47.2162884366894	1	533.524043604104	1	1
OLFM4	1	1	1	170.971852939914	794.016124659369	1	1	1	1
OPA1	41.4089704526443	1	1	27.7565024923592	1	1	30.5881646093384	1	300.30691464141
ORC2	1	1	1	36.8095495483691	2.75625544539085	1	1	1	218.452318134953
ORC3	15.721987413114	1	1	1	1	30.2334060325089	1	217.716714588256	1
ORMDL1	170.704058028177	27.1979894522055	1	1	1	30.2334060325089	1	416.153041814462	308.551652761678
OSBPL2	31.0810053147721	422.909901604471	1	1	14.8873966220666	1	1	1	1
OSBPL8	2.93876896010994	13.3793061056723	187.911722775659	41.3626172641749	1	1	36.0224445533026	1	1
OSBPL9	1	1	1	1	1	1	1	237.694542114985	920.501550819588
OSER1	1	1	25.0634392489032	1	1	204.76435398502	37.4518299889154	1	1
OSGEP	1.91144360829687	1	1	688.504796632126	1	1	1	1	1
OSGIN1	1	1	1	1	2.09215931873355	239.39839665639	1	1	1
OSTM1	1.27704539932424	1	86.4479380786063	1	365.157744170335	36.2925931962503	37.0233358660027	1	980.156850924889
OTUD6B	123.660982085853	1	1	1	1.80894672454495	1	1	1	1
OTUD6B.AS1	1	23.1764139496499	1	1	47.6227440296484	237.299827647335	1	1	1
OXCT1	29.5968553554094	1	1	586.600063821469	1	1	1	1	1
OXR1	1	6.57389745601257	1	1	5.64844848335004	1	270.105047523894	1	1
P2RX4	1	342.691783259171	1	1	1	1	1093.66092834107	1	1
P4HA1	83.6839125465067	1	1	1	1	1	70.2300730035794	1	1
P4HTM	332.816440252932	12.439529572962	27.2198497816919	1	1	1	1	1	1
PAAF1	1	1	1	1	1	166.364171555966	1	1	179.713640104105
PABPC3	1.72228426633574	6.68521432155558	1	1	2.14501511403773	11.0989420150932	1	1	141.698546766794
PABPC4	29.916322109834	1	25.0634392489032	1	254.509042541783	11.0989420150932	591.654613057551	1	1
PACS1	6.42199946682282	398.119286194829	1	1	1	1	7.08342262315415	1	1
PACSIN2	1.89392532697337	1	1	496.05237025395	467.381138220798	269.793695214157	1	1	1
PAFAH1B3	1	25.9512061698503	524.778275345142	187.782485244992	3.93714286986203	1	1	1	1
PAGR1	12.439529572962	47.5083897781004	1	27.7565024923592	1	10.3319483231059	37.1862146761693	579.767893560182	1
PAIP2	136.509491996496	1	35.6210900137186	1	475.994637622371	565.510827831922	40.3235093574183	1	1
PAK1	1	321.225386050286	1	27.7565024923592	41.32827412625	276.323938093455	1	1	1
PAK2	1	27.1979894522055	1	44.8206494897175	1	24.042674718475	26.0405440761907	1	349.224838359345
PAN2	198.739952983651	13.3793061056723	1	1	1	1	1	1	161.367674613117
PAPD5	14.6044003680757	1	1	293.906111960529	1.85699271291315	24.8675979694282	1	370.57029378576	1
PAPD7	80.0972810318957	1	1	277.684125853807	1	1	1	1	1
PAPOLA	40.4028416242975	74.6507111230795	14.0950267062446	1	40.7611548951674	1045.56548207877	1	128.491879303173	1
PAPSS2	778.06210550248	149.828011801697	384.127829402943	27.7565024923592	121.783324436376	1	9.89480776656369	1	1
PARD3	1	35.3067077945016	1	577.28549680836	1	1	1	1	1
PARD6B	1	13.6506461229437	5.69004314536108	27.7565024923592	623.376080297321	1	1	1	1
PARL	24.1926269717024	1	1	1	25.6125070052356	1	199.110142965204	1	561.96416212589
PARM1	586.600063821469	3085.33432808542	1760.33152701598	1	65.9702708636791	667.057928695387	1	1	1
PARP1	24.5659039198256	1	12.2840867359573	1	176.720119752772	1	1	1	1
PARP4	1	1	1	613.48653829629	1	12.439529572962	6.57389745601257	1	275.118203071146
PARP9	29.5968553554094	70.5644315789874	263.430780147104	1	1	1	1	1	1
PARVA	1	1	1	1	370.917874359465	1	446.464526509001	1	1
PARVB	1	13.8746877116554	1	1	1	13.1188390421162	1	1	146.037743243871
PASK	1	1	1	27.7565024923592	1	1	1	165.405159723797	1
PAX6	824.317250390272	844.468317085489	2266.48484184356	27.7565024923592	1	179.667125758612	1	1	1
PAX8.AS1	35.5489849572955	1	256.885274275368	563.66881320399	1	1	1	1	1
PAXBP1	2.14501511403773	1	1	1	1	31.6716036337106	1	1	256.322945462552
PBLD	1	1	122.81223456886	27.7565024923592	671.900600141938	1	1	1	1
PBX1	44.5867066728786	1	1	1	152.913899082335	1	2.82073783058041	1	1
PBX3	67.8368345406018	165.289952197072	1	1	1	1	1	1	1
PCBD1	183.912534398905	13.079658025263	25.9287408876174	1	2.10449169536043	1	1	1	1
PCBP1	22.5966196061289	6.0719303069563	327.696229160116	954.569354601787	451.633034200019	1	169.592872067769	1	1
PCCB	1	3.98971630068269	1	1	88.6911606292119	74.2535009949923	1	1	1
PCDH17	24.8675979694282	133.253348382861	1	1	1	1	1	1	1
PCF11	1	141.492346586633	1	1	12.8440892905643	1	1	1	1
PCGF5	24.5659039198256	24.497751579898	11.461094137156	1	1	1	292.656399754036	1	1
PCID2	1	1	1	1	72.6489541865783	179.667125758612	1	326.042285248761	1
PCIF1	1.25791120468292	272.44855916861	12.7080728031323	1	35.4078428235693	315.612754256581	1	1	1
PCK2	1	12.439529572962	38.2993648076339	1	11.9334402178544	190.798213268689	12.1900789566587	1	1
PCLO	29.3551523846005	1	15.1086827334324	415.515431810701	1	1	1	1	1
PCM1	22.5966196061289	317.84255741658	1	1	1	62.7890337819973	1	1	1
PCMT1	12.1900789566587	6.0719303069563	409.208318022195	1	13.3793061056723	540.108150615659	7.08342262315415	1	1
PCMTD1	130.211050731921	30.5881646093384	1	1	293.081196604753	35.5489849572955	30.8522636982101	1	1
PCMTD2	461.07025522654	74.6507111230795	1	1	186.199731886558	26.0405440761907	2.93876896010994	1	1
PCNP	315.26218607581	35.3067077945016	81.4443784449922	1	62.7890337819973	47.5801641390608	762.801299503242	1	1
PCP4	431.362058862291	1	1	1	1	27.7565024923592	1	1	1
PCSK1	599.326296471575	1	1674.93494026829	1	1	682.120336456513	1	1	1
PCSK1N	2096.30844959902	996.532874889621	29.6474947644227	36.8095495483691	1	961.394409419794	1	1	128.856609193765
PCSK2	890.198061483288	2871.20903061136	1055.40542492892	1	1	15.61828356096	1	1	154.849225174533
PCYOX1	189.596122431383	15.7920358074726	15.8487172190994	1	2.06668270487119	30.6896663125392	7.08342262315415	1	1
PDCD4	556.981551874917	432.216172448794	6.68521432155558	27.7565024923592	1254.53565114973	255.7179718483	1	1	1
PDE12	1	1	1	1	31.5878099835789	158.286210237875	1	1	1
PDE3A	1	1	136.509491996496	70.5104354015836	1	1	1	1	1
PDHA1	198.739952983651	1	40.4028416242975	1	35.7510471799463	1	1	1	1
PDHB	982.355565462711	1	36.3332873106394	1	15.4286870878793	1	2.82073783058041	1	1
PDHX	1	5.21959094160591	1	1	1	315.612754256581	2.74213766962519	1	1
PDIA4	304.435602207791	1	101.623358226436	1	665.941532319992	1	1	1	1
PDIA5	1	1	45.5602561312417	27.7565024923592	1	1	517.268358700962	1	1
PDIA6	1	308.177740218455	129.208833734217	1	734.995113259071	676.311985662568	1	306.340359637496	1
PDK2	1	1	1	1	41.32827412625	1	2.93876896010994	1	1
PDK3	44.936103003562	1	86.4479380786063	1	1	509.127907959277	1	1	1
PDK4	605.688750665412	2515.16841077253	544.828235956751	41.3626172641749	14.1145447017043	1	1	62.6866997335106	1
PDLIM3	1	1	1	246.246619503805	1	1	298.943289180129	1	1
PDLIM5	1	15.0325456822097	1	1	405.076287263454	1	1	1	1
PDS5B	40.4028416242975	37.4980973150142	1	1	35.4078428235693	1	454.230660594597	1	531.076874395978
PDXDC1	1	1015.40171688962	1	1	6.69864306416378	629.044210493086	262.494805244237	1	1
PDZD11	1	1	6.88942500095832	1	37.7163053598067	36.5128426851965	1	345.725122336847	1
PEA15	12.7549109423651	6.0719303069563	13.3793061056723	1	1	41.5627654763966	1327.06332079111	356.457548494469	1
PEF1	1	1	310.388835696267	1	1	1	257.727084756861	531.076874395978	1
PEG10	13.8123399406578	3.84638052871252	671.475621501276	1	1	1	1	1	1
PELI2	1	624.284858186815	1	1	2.82073783058041	1	1	1	1
PELO	1	1	25.9287408876174	1	1	1	491.931411222114	136.54768056149	1
PEMT	41.1860531244772	3648.40987136585	45.1369146053964	1	1	954.569354601787	1	1	1
PEPD	1	6.87811326886608	1	1	2.00595458073476	590.493974423122	14.0731002434662	1	1
PER2	286.603182301497	36.5639572714536	1	1	1	1	1	1178.48076567063	1
PEX10	40.4028416242975	1	1	1	1	1	1	236.134661663081	1
PEX16	31.3273395271473	1	11.461094137156	1	26.4407367503284	343.754449766743	1	1	431.170678765366
PEX2	1.29412880243573	74.6507111230795	44.6654485495628	1	1	1	1	1	1
PFDN2	1	1	13.6722168627836	1	1	29.7174184135053	1	317.279758436289	1
PFDN4	176.171002225773	1	27.2198497816919	1	1	1	22.5966196061289	1	1
PFKFB2	40.9160323040027	1	1	1	1	361.008358841305	1	1	1
PFKL	1	660.11168464843	1	1	5.88214078326974	1	149.195293411743	1	1
PFKM	1	354.539471691789	29.6474947644227	1	1	1	1	1	1
PFKP	155.376117628764	136.509491996496	533.524043604104	27.7565024923592	1	1	1	1	1
PFN2	7.44705554438836	1674.93494026829	187.911722775659	1	1	1017.92479210218	1	1	1
PGAM1	1.82950935132403	6.31814439403807	1	1	1	14.3504985673313	1	70.4647992903546	188.220639358234
PGAM5	2.88516334895127	1	1	36.8095495483691	89.5474101256044	15.2306879662062	1	1	1
PGAP2	1	337.323911933146	1	1	32.0753566219517	1	1	1	1
PGBD5	1	29.7174184135053	1	1	1.83746258744475	81.2020218498555	1	1	1
PGGT1B	123.660982085853	1	23.0960598756139	1	25.6125070052356	1	1	1	247.256524358194
PGK1	756.32904652258	5.94966791227096	31.6881494995057	1	198.629443660345	276.323938093455	2.82073783058041	1	408.678387244218
PGLS	30.5396476774434	297.043371894438	25.5265088014397	1	7.31339372263386	1	1	1	1
PGM1	3.90197267825466	1	1	1	315.96113983243	37.6315830034011	443.078617559835	1	1
PGM3	1	1	30.8522636982101	1	70.5644315789874	1	1	1	1
PGPEP1	2.09215931873355	22.9165356892644	1	393.54886365992	324.806995795266	1	629.743804617502	1	1
PGRMC1	62.7890337819973	1	1	36.8095495483691	1	1	1	1	1
PHACTR4	10.6668303017879	1	1	533.524043604104	1	1	1	1	1
PHAX	22.5966196061289	1	129.208833734217	1	12.8440892905643	1	1	1	1
PHB	1	1	202.847148096728	1	13.3793061056723	328.497353853272	6.30728942293039	275.118203071146	1
PHB2	1	1	1	325.269389758432	1	74.2535009949923	369.163049351468	1	1
PHC3	1	25.0911319775695	1	1	13.6722168627836	1	7.08342262315415	1	200.252134490253
PHF20	1	1	1	401.884064508116	36.9880027186466	1	421.350639522232	1	1
PHF3	1.85699271291315	1	86.4479380786063	1	1.6696433958302	1	16.2898425187868	1	1
PHGDH	32.0753566219517	1	1	317.279758436289	1	1	7.08342262315415	1	1
PHIP	1	26.7728846301167	1	27.7565024923592	254.509042541783	216.145737247323	1	1	1
PHKB	1	1	256.885274275368	598.734797711202	2.09215931873355	158.286210237875	1	1	1
PHLDA1	1	1	1	410.345785937512	1	1	283.119247526842	1	1
PHLDB2	23.7661056389817	1	10.6668303017879	988.889082655143	1	1	7.44705554438836	1	1
PHTF2	1.25791120468292	44.9684065600631	1	1	1	1	1	1	1
PHYKPL	1	13.3793061056723	1	351.005703127658	1	1	1	128.491879303173	1
PICALM	36.2925931962503	1	1	338.323828747335	1	1	1	1	118.576290375744
PIGC	32.3786523419705	1	1	1	28.8283668097774	158.286210237875	1	1	435.715120042884
PIGH	1	1	1	1	13.1188390421162	198.739952983651	1	1	1
PIGK	44.5867066728786	84.7917966193122	1	1	314.36653679009	1	1	232.615643507709	1
PIGM	1	1	79.8577275241666	1	27.8285149763047	1	1	1	1
PIGP	2.13348763788494	27.5375515060741	28.8283668097774	1	1	15.2306879662062	30.1875515225993	296.903415679894	1
PIGQ	1	1	1	1	24.497751579898	1	116.268799900911	1	1
PIGR	1	1	1	62.1722431911048	234.523976253085	1	1	1	1
PIGS	1	1	256.885274275368	1	31.1783750884905	41.830524388837	47.4705295648922	1	1
PIGU	15.4190176133942	81.2020218498555	1	1	1	1	1	1	1
PIGY.PYURF	13.8123399406578	835.772060782776	678.699447461613	27.7565024923592	7.4902757744844	45.1369146053964	1	1	1
PIH1D1	136.509491996496	1	1	1	143.052700054428	42.6451165526525	1	1	1
PIK3IP1	1	1	1	81.6247355140697	1	1	3.0022539234545	1	1511.16735900434
PIK3R4	1	37.4980973150142	1	1	62.7890337819973	1	1	1	1
PIKFYVE	1.98259487912124	1	6.68521432155558	1	27.1649354117453	15.8487172190994	486.174604982048	1	291.961303761483
PIP4K2A	1	1	1	1	1	1	41.9930424204702	503.102230400789	552.861788430076
PIPSL	5.69004314536108	1	1	1	1	16.2293827209802	1	128.491879303173	1
PISD	6.87811326886608	141.492346586633	436.624838392728	1	1	1	1	1	1
PITPNB	359.100665121021	1	1	1	1	464.409165588699	1	1	213.294011653954
PITPNM2	1	141.492346586633	1	1	1	1	1	62.6866997335106	1
PJA2	70.5104354015836	1	616.222355575779	1	1	595.245742280269	26.4107727931744	1	1
PKIB	385.512955293962	38.3687610505675	571.182211606263	1	1	353.896217076374	1	1	1
PKP4	1.89392532697337	1	1	1	1.82950935132403	1	1	85.6440272931801	1
PLA1A	253.853288087653	1	9.78485483679192	246.246619503805	1	1	1	1	1
PLA2G1B	1	1	23.0960598756139	27.7565024923592	2381.02030870019	1	1	1	1
PLAA	1	1	1	1	2.05350967128047	62.7890337819973	1	1	1
PLAGL1	30.8522636982101	1	1	1	80.1331759724513	1	1	1	1
PLD2	1	1	1	27.7565024923592	1	1	1	1	267.791725264219
PLEC	2.93876896010994	1	1	1	1	1	136.509491996496	1	1
PLEKHA6	209.841145604662	1	1	62.1722431911048	1	1	1	1	1
PLEKHB2	1	233.75659656628	1	27.7565024923592	450.449369775938	1	1	416.153041814462	1
PLEKHF2	115.325513150614	31.2803342477458	1	1	2.09215931873355	30.4537143394185	1	1	1
PLIN2	1	1	1	27.7565024923592	141.492346586633	1	30.4249588100437	1	1
PLK2	784.807920890537	782.329509910053	702.720604144528	27.7565024923592	1	1	1	583.053964158891	1
PLOD1	1	141.492346586633	1	1	6.69864306416378	255.7179718483	29.7174184135053	1	1
PLOD2	1	1	24.1456357941498	1	2.11657080860349	1	122.741776669483	1	1
PLP2	14.6044003680757	37.1862146761693	345.205491840091	1	32.0753566219517	1	31.7556719564993	1	1
PLRG1	3.84638052871252	149.828011801697	376.551297119791	1	1	1	1	1	1
PLS1	574.650658245968	1	41.1860531244772	1	30.8522636982101	1	1	1	1
PLS3	1	1	1	1	1	1	30.8522636982101	858.456978683118	1
PLSCR1	1	1	36.0224445533026	1	5.35801054179812	1	1	559.276239649042	1
PLSCR4	1	1	30.8522636982101	1	1	260.604156524068	10.3319483231059	1	1
PLTP	1	1	1	1	237.694542114985	1	551.358914269672	1	1
PLXNA1	1	1	1	1	26.7728846301167	1	668.176196617768	1	1
PLXNA2	22.9654157332304	155.511296366189	1	1	25.9062950529932	1	1	1	1
PLXNB2	370.917874359465	1	32.8193044414522	27.7565024923592	2.83460753447487	1	230.476927611778	1	1
PLXND1	1	1	1	1	1	1	80.2766317705715	224.324041098066	1
PMAIP1	155.376117628764	1	45.5602561312417	727.652945072991	22.9654157332304	1	128.491879303173	1	1
PMEPA1	1	1	1	338.323828747335	1	1	288.888226711137	1	1
PMPCB	2.05350967128047	122.896825461629	1	1	70.5644315789874	1	1	1	1
PMVK	1	122.896825461629	1	1	1	350.369698143243	230.476927611778	1	1
PNKD	67.8368345406018	117.395125402059	1	1	2.10449169536043	263.878119707086	1	1	1
PNLIP	1	1	5.28585176096819	36.8095495483691	6255.63578699498	1	1	1	1
PNMA1	496.05237025395	1	714.47881636862	1	1	200.851966015332	1	1	1
PNMA2	1.89392532697337	329.364947354325	1	1	1	1	1	1	1
PNPLA2	1	1	1	213.294011653954	1.91144360829687	1	2.88516334895127	1	1
PNPLA6	5.21959094160591	1	1	1	1	1	813.570615139769	1	1
PNPLA8	1	1	158.223051783602	1	42.0294051844831	1	1	1	1
PNPO	222.702892058575	1	1	1	32.4965163275961	27.5375515060741	1	1	1
PNPT1	1	1	315.124326572166	1	14.8873966220666	1	1	1	1
PNRC1	1	1	1	722.801037965717	6.21948535281289	1	101.623358226436	1	1
PODXL	1	1	1	1	290.348988428702	1	1	616.222355575779	1
POGLUT1	1	168.109779549909	1	1	35.7510471799463	1	1	1	1
POLD2	1	74.6507111230795	740.362873345615	1	1	613.236739624404	1	1	1
POLD4	1	40.7611548951674	1	1	382.098324606082	1	7.44705554438836	1	1
POLDIP2	2.88516334895127	26.4407367503284	1	1	141.492346586633	1	446.464526509001	1	1
POLDIP3	29.5968553554094	1	1	1	1	1	1	1	442.696338781632
POLE3	1	1	1	757.42505764861	1.93518420721331	1	1	1	1
POLE4	1	24.1691199625152	1	1	6.36816306861027	9.80490011639021	1	1	188.220639358234
POLG	2.09215931873355	1	1	41.3626172641749	1	1	1	221.323415798525	1
POLK	202.847148096728	1	40.8138899488164	1	1	1	272.627746246554	1	1
POLR1C	2.06668270487119	1	1	819.38155262149	32.4965163275961	45.1369146053964	1	168.003827417029	1
POLR1D	2.82073783058041	1	271.821562699155	200.252134490253	713.63172982505	1	79.9668532742834	1	1
POLR1E	352.844296125806	1	1	27.7565024923592	1	1	1	1	1
POLR2B	1	1	353.548791698879	81.6247355140697	1	454.845818025644	1	1	485.680282113868
POLR2C	373.663286968385	31.0810053147721	1	27.7565024923592	26.4407367503284	82.7216527704153	1	1	1
POLR2F	304.435602207791	1	1	1	152.913899082335	1	65.8752198613896	299.88689624072	1
POLR2G	74.5268364455796	44.2033345464001	1	1	1	318.911596440299	45.1369146053964	1	483.659897683852
POLR2K	62.5266487566175	644.94661589154	1	763.496957987702	10.6924027233273	1	1	707.52508394604	1
POLR3A	212.164294157767	1	1	1	1	77.3035726413021	1	1	1
POLR3E	1	378.757176324943	14.4314533493092	1	1	26.7286198790642	1	1	1
POLR3GL	82.6616591799888	1	1	1	1	47.1973350041364	1	1	1
POLR3K	117.295593187143	36.5639572714536	1	1	1	1	1	1	1
POMT1	32.7905170019453	1	1	1	1	362.685995426531	1	1	1
PON2	1	1	295.584215623312	27.7565024923592	14.5393263886115	1	22.1910246517418	1	1
PON3	40.9160323040027	1	310.388835696267	1	1	1	1	1	1
POP4	7.08342262315415	32.0753566219517	1	1	314.36653679009	1	1	1	1
POP5	36.2925931962503	1	271.821562699155	1	1	1	1	1	1
PPA2	16.3742588306442	38.0368731873501	1	1	24.8675979694282	12.2073196473068	242.01506445067	1	1
PPAN	1	1	1	1	1	1	6.88942500095832	1	210.813735372449
PPAP2C	1	1	1	44.8206494897175	14.5393263886115	1	1	479.089138598418	1
PPAPDC1B	74.5268364455796	1	101.623358226436	1	535.608333635427	44.8206494897175	1	1	1
PPCDC	1	1	1	1	26.4407367503284	1	1	1	383.024159219184
PPCS	634.855539874851	26.2703760849542	27.2198497816919	157.892986832175	10.2617726557488	529.502755210397	2.74213766962519	1	1
PPFIA1	26.7286198790642	1	1	1	1	1	307.414441156227	1	1
PPIB	36.8322271132352	345.205491840091	27.6652703516157	1	533.524043604104	42.6451165526525	24.5659039198256	1	1
PPIC	1	1	1	1	271.747681620511	1	5.21959094160591	420.578020863829	1
PPID	128.491879303173	42.2593635195779	62.7290253619473	1	2.06668270487119	1	1	1	1
PPIE	23.3559052324408	1	1	1	2.06668270487119	81.2020218498555	1	1	1
PPIG	14.1775360560325	351.455838550611	79.8577275241666	1	1	1	1	1	1
PPL	486.99784002565	1	402.230294307065	27.7565024923592	1	15.0132027107676	1	1	1
PPM1B	25.6125070052356	1	1	1	327.499320081406	1	1	1	1
PPM1G	1	28.6243890792203	1	1	1	688.504796632126	1	1	1
PPM1H	6.0719303069563	1	1	1	1	1	1	457.221399002044	1
PPM1K	13.079658025263	277.355337495245	1	1	1.78748310164921	1	1	1	1
PPME1	1	44.5474522989666	1	1	1	1	1	722.801037965717	1
PPP1CA	15.0325456822097	1	5.69004314536108	1	12.3143920772118	1	1	291.961303761483	1
PPP1CC	121.783324436376	32.3786523419705	1	27.7565024923592	1	1	1	1	331.551114765803
PPP1R10	7.08342262315415	1	1	1	1	135.592857385135	1	1	1
PPP1R11	1	1	1	1	1.95145786500101	42.6451165526525	1	78.7353593005756	1
PPP1R12A	38.3687610505675	1	1	27.7565024923592	6.0719303069563	1	1	475.826166303532	1
PPP1R12C	1	1	1	170.971852939914	2.05350967128047	1	36.0224445533026	1	1
PPP1R15B	30.1875515225993	1	1	1	1	1	122.741776669483	1	1
PPP1R16A	1	1	1	431.362058862291	7.08342262315415	9.80490011639021	1	1	1
PPP1R3D	1.96075891712899	1	1	1	82.7216527704153	1	1	1	1
PPP1R9A	1	1	65.8752198613896	81.6247355140697	2.01205092861927	255.7179718483	1	1	1
PPP2CB	1.89392532697337	16.0424282463702	1	1	1	1	1	161.367674613117	1
PPP2R1A	804.53040549382	947.55388259383	225.852438445892	1	1	37.8326923366447	1	1	1
PPP2R2B	32.3786523419705	70.1803832122012	1	1	1	1	1	1	1
PPP2R5C	472.250301433542	29.7174184135053	6.68521432155558	1	1	41.257378502098	24.2198999528456	1	1
PPP3CB	2.98859548155719	1	1	1	22.5966196061289	10.3319483231059	658.332862261297	1	1
PPP5C	6.0719303069563	1	1	27.7565024923592	26.2256098778256	1	415.674991346517	1	1
PPP6C	36.0224445533026	1	1	1	360.700062047751	174.387785237518	1	1	1
PPP6R2	5.40026815236344	62.2025498931751	1	1	1	445.032642051478	24.5659039198256	1	1
PPWD1	6.68521432155558	1	26.3528392915526	1	1	1	308.551652761678	1	1
